text,retweetCount,replyCount,likeCount,quoteCount,viewCount,timestamp,bookmarkCount,quote,text_length
RT @SpaceX: Deployment of 54 Starlink satellites confirmed,1696,0,0,0,,2022-10-20 16:05:22+00:00,0,,58
"RT @Tesla: 10 years of Supercharging.

46 countries.
35k+ stalls.
20 billion miles charged.

🚘⚡️ https://t.co/m3H2Hry719",3756,0,0,0,,2022-10-20 01:12:50+00:00,0,,120
RT @Tesla: Tesla Semi deliveries are scheduled to begin in December 2022 https://t.co/vCgifQ0HED,2748,0,0,0,,2022-10-19 20:06:10+00:00,0,,96
RT @Tesla: Q3 Earnings Call → https://t.co/shRnZSNR4C,1388,0,0,0,,2022-10-19 20:06:16+00:00,0,,53
RT @SpaceX: SpaceX’s Rideshare program’s redesigned payload configuration offers more opportunities for smallsat providers to catch a ride…,1285,0,0,0,,2022-10-18 23:51:00+00:00,0,,139
RT @SpaceX: Deployment of Eutelsat HOTBIRD 13F confirmed https://t.co/R2t3PuOl8e,1882,0,0,0,,2022-10-15 06:11:44+00:00,0,,80
RT @Tesla: https://t.co/CqbkkORG70,2295,0,0,0,,2022-10-21 06:01:32+00:00,0,,34
RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/R4X0ClHlXk,1642,0,0,0,,2022-10-15 06:11:40+00:00,0,,113
RT @SpaceX: Liftoff! https://t.co/2aK8VZGm3l,1835,0,0,0,,2022-10-15 06:11:37+00:00,0,,44
RT @SpaceX: Dennis and Akiko Tito are the first two crewmembers on Starship’s second commercial spaceflight around the Moon → https://t.co/…,1269,0,0,0,,2022-10-12 23:39:42+00:00,0,,140
RT @SpaceX: Main parachutes have deployed https://t.co/VctlKDAraT,1966,0,0,0,,2022-10-14 20:56:19+00:00,0,,65
RT @SpaceX: Dragon separation confirmed! https://t.co/ruXyCerM07,1680,0,0,0,,2022-10-14 16:23:36+00:00,0,,64
RT @SpaceX: Starship 24 and Booster 7 fully stacked on the orbital launch pad at Starbase https://t.co/1VKn6juQor,5079,0,0,0,,2022-10-12 05:18:54+00:00,0,,113
RT @SpaceX: View from the droneship of Falcon 9’s launch and landing https://t.co/5yYvT9bNcL,10444,0,0,0,,2022-10-12 02:37:44+00:00,0,,92
RT @SpaceX: Starlink が日本でのサービスを開始しました － アジアでは初めてのサービス国です → https://t.co/slZbTmHdml,6231,0,0,0,,2022-10-10 21:40:39+00:00,0,,82
RT @SpaceX: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship - the 14th launch and landing of this booster! https…,2725,0,0,0,,2022-10-08 23:37:39+00:00,0,,140
RT @Space_Station: The station now has 11 crew members with the arrival of the four @SpaceX #Crew5 members today. They'll work in space con…,3269,0,1,0,,2022-10-06 23:16:21+00:00,0,,140
"RT @Tesla: The brain of your Tesla: Neural networks with 1 billion parameters, completing 144 trillion operations per second https://t.co/R…",3608,0,1,0,,2022-10-03 23:16:58+00:00,0,,140
RT @SpaceX: Watch Falcon 9 launch Dragon and Crew-5 to the @space_station → https://t.co/k09m3qyfv5  https://t.co/qiQXitqNjn,2938,0,1,0,,2022-10-05 14:03:01+00:00,0,,124
RT @SpaceX: Meet Crew-5 https://t.co/k4nwgMAIuK,2682,0,1,0,,2022-10-05 14:02:44+00:00,0,,47
"RT @SpaceX: Crew-5, SpaceX, and @NASA completed a full rehearsal of launch day activities https://t.co/NbcefjA7bL",2420,0,0,0,,2022-10-02 18:17:56+00:00,0,,113
RT @Tesla: 2k Model Y built at Giga Berlin this week 🤘 https://t.co/4u4I517wdV,2149,0,1,0,,2022-10-02 11:39:04+00:00,0,,78
RT @Tesla: https://t.co/EzxImHtqBP,10011,0,1,0,,2022-10-01 05:16:39+00:00,0,,34
RT @teslaownersSV: Tesla Bot coming out and dancing 🤣 @elonmusk https://t.co/TKT1lSGyqa,6410,0,1,0,,2022-10-01 01:55:09+00:00,0,,87
RT @Tesla: AI Day tomorrow https://t.co/oVenZDbVMQ,5732,0,1,0,,2022-09-30 05:37:30+00:00,0,,50
RT @Tesla: Powerwall FTW!,1717,0,1,0,,2022-09-30 14:41:37+00:00,0,,25
"RT @NASA: IMPACT SUCCESS! Watch from #DARTMIssion’s DRACO Camera, as the vending machine-sized spacecraft successfully collides with astero…",50746,0,1,0,,2022-09-27 00:57:03+00:00,0,,140
RT @SpaceX: Falcon 9 launches 52 Starlink satellites to orbit https://t.co/A4eGu4lmz0,14926,0,1,0,,2022-09-25 10:31:04+00:00,0,,85
RT @Tesla: Tesla Model Y receives highest safety score of any vehicle ever tested https://t.co/SJDXowtkGw,4292,0,1,0,,2022-09-07 10:42:50+00:00,0,,105
RT @Tesla: Enter your destination &amp; your Tesla will automatically include Supercharging stops in your route,1271,0,1,0,,2022-09-07 01:49:58+00:00,0,,111
RT @SpaceX: Falcon 9 launches Starlink to orbit for SpaceX’s sixth launch this month https://t.co/9YOCAZkIxJ,2362,0,1,0,,2022-08-31 15:03:31+00:00,0,,108
RT @Tesla: 🎨🏭 https://t.co/UKj6vWDX2v,2398,0,1,0,,2022-09-08 04:33:41+00:00,0,,37
RT @Tesla: Extreme heat and durability testing in Dubai 🐫 https://t.co/xOmt7G9seh,3807,0,1,0,,2022-08-30 22:58:36+00:00,0,,81
RT @SpaceX: Watch live as Elon and @TMobile CEO and President Mike Sievert announce plans to increase connectivity → https://t.co/pxgvgTWzr…,2550,0,1,0,,2022-08-26 00:06:33+00:00,0,,140
"RT @SpaceX: Starlink is now available in Norway! Additionally, to better reflect parity in purchasing power across our customers, we’ve adj…",1312,0,1,0,,2022-08-28 05:25:34+00:00,0,,140
RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/R2EbNzbkrU  https://t.co/ugqA7fPTVT,2204,0,1,0,,2022-08-19 19:23:18+00:00,0,,116
RT @SpaceX: Shots from the @Space_Station of Dragon's departure https://t.co/nK2ZteNy2c,2315,0,1,0,,2022-08-20 04:56:56+00:00,0,,87
RT @SpaceX: Separation confirmed! Dragon will perform three departure burns to move away from the @space_station https://t.co/kcgap2pxZF,1210,0,1,0,,2022-08-19 15:33:04+00:00,0,,136
RT @Tesla: First Model Y deliveries in Australia 🇦🇺 and New Zealand 🇳🇿 https://t.co/WYLMVhWjdS,2405,0,1,0,,2022-08-16 18:39:18+00:00,0,,94
RT @SpaceX: SKY Perfect JSAT has selected Starship for launch of its Superbird-9 communications satellite! https://t.co/sFZssT3omn https://…,2460,0,1,0,,2022-08-19 14:10:42+00:00,0,,140
RT @SpaceX: Static fire test of two Raptor engines on Starship 24 https://t.co/NNpViztphI,3696,0,0,0,,2022-08-10 02:59:03+00:00,0,,89
RT @SpaceX: Team at Starbase completed a single Raptor engine static fire test of Super Heavy Booster 7 on the orbital launch pad https://t…,2594,0,1,0,,2022-08-10 02:59:00+00:00,0,,140
RT @Tesla: 2022 Annual Shareholder Meeting → https://t.co/KttPYLPcxi,1107,0,1,0,,2022-08-06 15:37:13+00:00,0,,68
RT @Tesla: Livestream the 2022 Annual Tesla Shareholder Meeting today at 4:30pm CT https://t.co/KttPYLPcxi https://t.co/eF9kRVfFOr,1569,0,1,0,,2022-08-04 19:23:21+00:00,0,,130
RT @SpaceX: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship – marking SpaceX’s second launch and landing from…,2277,0,1,0,,2022-07-22 19:02:10+00:00,0,,140
"RT @SpaceX: NASA has selected Falcon Heavy to launch the Roman Space Telescope, which is designed to study dark energy and dark matter, sea…",3574,0,1,0,,2022-07-19 22:20:05+00:00,0,,140
"RT @SpaceX: Falcon 9 has completed 31 missions so far this year, delivering ~351 metric tons to orbit – carrying astronauts &amp; research to t…",3170,0,1,0,,2022-07-18 17:20:41+00:00,0,,144
RT @SpaceX: Falcon 9 launches Dragon to the @space_station https://t.co/d02wuzLnan,3138,0,1,0,,2022-07-15 03:54:30+00:00,0,,82
"RT @NASAKennedy: Tomorrow at 8:44pm ET, @SpaceX's 25th cargo resupply mission will lift off from Launch Complex 39A. Weather officials cont…",2268,0,1,0,,2022-07-14 08:05:01+00:00,0,,140
"RT @Tesla: In Dog Mode, air conditioning will stay on while the car is locked, keeping your pets safe &amp; comfortable",4359,0,1,0,,2022-07-13 15:46:57+00:00,0,,119
RT @SpaceX: Liftoff! https://t.co/x5Lo6JrDmq,3431,0,1,0,,2022-07-07 13:33:01+00:00,0,,44
"RT @SpaceX: In addition to withstanding extreme cold, heat, hail, sleet, heavy rain, and gale force winds, Starlink is rugged enough to wit…",4188,0,1,0,,2022-07-07 19:29:50+00:00,0,,140
RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/fQ3R4IVxZ8  https://t.co/ocibwLcez3,1893,0,1,0,,2022-07-07 13:28:57+00:00,0,,116
RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to low-Earth orbit → https://t.co/FHNtCC2xqJ  https://t.co/2GBQjLMNTt,2059,0,1,0,,2022-06-17 16:17:20+00:00,0,,126
RT @SpaceX: Liftoff! https://t.co/28eNKniMqe,3152,0,1,0,,2022-06-17 16:17:14+00:00,0,,44
RT @SpaceX: One step closer to the first orbital flight test of Starship https://t.co/MEcQ6gST6Q https://t.co/jxqEsM62gc,7142,0,1,0,,2022-06-14 15:57:16+00:00,0,,120
RT @Tesla: City views from Model Y https://t.co/vInH9ChdYX,4009,0,1,0,,2022-06-11 16:29:12+00:00,0,,58
"RT @SpaceX: Awesome to see how people are using Starlink for RVs! 30,000 orders and counting → https://t.co/tWDPs3ruIC
https://t.co/m3TOmHX…",1905,0,1,0,,2022-06-10 06:19:51+00:00,0,,140
RT @SpaceX: Falcon 9 launches the Nilesat 301 communications satellite to a geosynchronous transfer orbit from Florida https://t.co/HidKNqR…,3618,0,1,0,,2022-06-08 23:55:04+00:00,0,,140
"RT @Tesla: HEPA air filter in Model Y, S and X removes &gt;99.97% of dust, pollen, mold, bacteria and any airborne particles https://t.co/I8yC…",4245,0,1,0,,2022-06-05 19:06:57+00:00,0,,143
"RT @Tesla: Tesla navigation will now take predicted crosswind, headwind, humidity &amp; temperature into account for calculating battery % on a…",3564,0,1,0,,2022-06-01 17:24:17+00:00,0,,144
"RT @SpaceX: Two years ago yesterday, SpaceX launched its first human spaceflight to the @space_station",2466,0,1,0,,2022-06-01 17:23:57+00:00,0,,102
RT @SpaceX: Starship 24 rolls out to the pad at Starbase https://t.co/PGh6FY6x8w,5825,0,1,0,,2022-05-27 22:52:53+00:00,0,,80
RT @SpaceX: First two countries in Africa with Starlink regulatory approval; Starlink is now licensed on all seven continents!,4083,0,1,0,,2022-05-28 11:20:02+00:00,0,,126
RT @SpaceX: Falcon 9’s first stage has landed on Landing Zone 1 – SpaceX’s 22nd launch and landing of 2022! https://t.co/wfj4AbrTk4,5455,0,0,0,,2022-05-25 19:13:12+00:00,0,,131
"RT @Liv_Boeree: “Astronomical Waste”

Likely the most important paper ever written:

https://t.co/4DC9qVzjHm",1511,0,0,0,,2022-05-24 18:46:53+00:00,0,,108
RT @SpaceX: It’s ideal for travel or camping to any location internet access has been unreliable or completely unavailable → https://t.co/t…,1504,0,0,0,,2022-05-24 17:17:38+00:00,0,,140
"RT @jairbolsonaro: -Conversei há pouco com @elonmusk , que visita o Brasil a convite do Ministro @fabiofaria . Entre outros assuntos, trata…",17966,0,0,0,,2022-05-21 06:44:32+00:00,0,,140
RT @Liv_Boeree: Daily reminder that your brain on Twitter is being hijacked by an algorithm designed to do one thing: maximise engagement.…,8582,0,1,0,,2022-05-19 18:09:23+00:00,0,,139
"RT @Tesla: Select Supercharger stations now open to non-Tesla EVs in Belgium 🇧🇪, the UK 🇬🇧, Austria 🇦🇹, Spain 🇪🇸 and Sweden 🇸🇪",2278,0,0,0,,2022-05-19 01:08:50+00:00,0,,126
"RT @ICannot_Enough: Fresh @elonmusk interview, courtesy @theallinpod :
https://t.co/WmIbsqxuVY",1539,0,0,0,,2022-05-18 06:51:51+00:00,0,,94
"RT @SpaceX: Back-to-back Falcon 9 launches of Starlink within 24 hours, completing SpaceX's 19th and 20th launches of the year https://t.co…",4105,0,1,0,,2022-05-15 01:36:44+00:00,0,,140
RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/fgAWgGRcyu,3755,0,0,0,,2022-05-14 20:50:47+00:00,0,,113
RT @SpaceX: Liftoff! https://t.co/TWmYoVcNjW,5341,0,0,0,,2022-05-13 22:12:55+00:00,0,,44
RT @Tesla: We created nearly 100k direct new jobs in just one decade – and are planning to grow for years to come ✌ https://t.co/xSAcfvyT0s,3755,0,0,0,,2022-05-06 15:32:15+00:00,0,,139
"RT @Tesla: The future is undoubtedly electric  
→ 2021 Impact Report https://t.co/Zj8onKMJrT",4274,0,0,0,,2022-05-06 15:32:10+00:00,0,,92
RT @NASA: The deorbit burn has begun and the #Crew3 astronauts are one step closer to coming home. https://t.co/aR6m0S1Xvh,3480,0,0,0,,2022-05-06 04:01:24+00:00,0,,122
RT @SpaceX: Dragon separation confirmed! The spacecraft will now execute four departure burns to move away from the @space_station. Dragon…,4493,0,1,0,,2022-05-05 05:32:14+00:00,0,,139
"RT @Tesla: Tesla's 2022 Annual Shareholder Meeting will be on August 4th in Austin, TX. Thank you for your support of Tesla!",4689,0,0,0,,2022-05-03 05:31:25+00:00,0,,124
RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/3Cr99l2Cre https://t.co/2SPtX3ketY,6411,0,0,0,,2022-04-29 21:45:05+00:00,0,,115
RT @Tesla: Tesla Cyber Rodeo,5487,0,0,0,,2022-04-29 21:51:19+00:00,0,,28
RT @SpaceX: Video of Dragon’s Draco thrusters moving the spacecraft closer to the @Space_Station https://t.co/0zBNYgAcDb,7940,0,0,0,,2022-04-28 02:34:46+00:00,0,,120
RT @SpaceX: Crew-4 on orbit https://t.co/pNlRTTdSYE,6801,0,0,0,,2022-04-27 08:14:04+00:00,0,,51
RT @SpaceX: Astronauts arrive at Launch Complex 39A ahead of flight https://t.co/fKuuZSl1fy,2643,0,0,0,,2022-04-27 04:57:27+00:00,0,,91
RT @SpaceX: Watch Falcon 9 launch Dragon and the Crew-4 astronauts to the @space_station → https://t.co/X7abHvGtMp  https://t.co/IhWE5Ta6lv,3460,0,0,0,,2022-04-27 04:57:20+00:00,0,,139
"RT @NASA: The four astronauts of #Crew4 are set to launch to our orbiting laboratory on April 27 at 3:52am ET (7:52 UTC).

Join us RIGHT NO…",3600,0,0,0,,2022-04-26 17:33:41+00:00,0,,140
RT @SpaceX: Docking confirmed! https://t.co/RyPZBAv5Lo,5629,0,1,0,,2022-04-28 00:03:17+00:00,0,,54
RT @SpaceX: Weather is 90% favorable for tomorrow’s Falcon 9 launch of Dragon and the Crew-4 astronauts. Webcast will go live at 12:00 a.m.…,3923,0,0,0,,2022-04-26 17:30:01+00:00,0,,140
RT @boringcompany: Hyperloop testing at full-scale begins later this year.,7033,0,0,0,,2022-04-25 16:00:15+00:00,0,,74
RT @SpaceX: Watch Dragon and the Ax-1 astronauts depart the @space_station and return to Earth → https://t.co/N3MHSxCS0k  https://t.co/JJxg…,4055,0,1,0,,2022-04-25 01:00:44+00:00,0,,140
"RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s 12th launch and landin…",4440,0,1,0,,2022-04-21 18:15:02+00:00,0,,140
RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites to orbit → https://t.co/P14Aqhp22B https://t.co/s0ZaU8ZLUo,2440,0,0,0,,2022-04-21 17:59:00+00:00,0,,115
RT @SpaceX: Photos from the @space_station of Dragon and the Ax-1 astronauts approaching the orbiting laboratory before docking on Saturday…,4364,0,0,0,,2022-04-14 09:03:52+00:00,0,,140
RT @Tesla: Thank you to everyone who came out to celebrate the first Giga Texas deliveries and party with us. Yeehaw! https://t.co/w4LJR79l…,4987,0,1,0,,2022-04-09 15:24:26+00:00,0,,140
RT @SpaceX: Docking confirmed! https://t.co/YPyF3aRwO7,9258,0,0,0,,2022-04-09 13:41:47+00:00,0,,54
RT @SpaceX: Watch Dragon and the @Axiom_Space Ax-1 crew dock with the @space_station → https://t.co/N3MHSxCS0k  https://t.co/QkDJTTXqvK,1973,0,0,0,,2022-04-09 12:27:47+00:00,0,,135
RT @Space_Station: The @SpaceX Dragon Endeavour with four @Axiom_Space astronauts is holding 20 meters away from the station as the station…,1330,0,0,0,,2022-04-09 12:26:55+00:00,0,,140
RT @NASA: This takes commerce to a whole new level. @Axiom_Space's #Ax1 mission is on its way to the @Space_Station in @SpaceX's Dragon End…,2880,0,0,0,,2022-04-08 18:34:35+00:00,0,,140
RT @SpaceX: Ax-1 on orbit https://t.co/tpY8qtSaJj,2337,0,0,0,,2022-04-08 18:16:03+00:00,0,,49
RT @SpaceX: All systems are looking good for tomorrow’s Falcon 9 launch of the @Axiom_Space Ax-1 mission to the @space_station; teams are k…,2716,0,0,0,,2022-04-08 11:49:25+00:00,0,,140
"RT @NetflixFilm: RETURN TO SPACE
(On Netflix April 7)
Elon Musk and SpaceX engineers embark on a historic mission to return NASA astronauts…",2792,0,0,0,,2022-04-07 23:20:16+00:00,0,,140
"RT @SpaceX: Falcon 9 and Dragon vertical at 39A; targeting Friday, April 8 for launch of Ax-1 → https://t.co/sIz9U6NRxT https://t.co/NSJqo3…",3059,0,0,0,,2022-04-06 04:34:26+00:00,0,,140
RT @Tesla: Flying Through Giga Berlin,4366,0,0,0,,2022-04-01 20:56:32+00:00,0,,37
"RT @SpaceX: Targeting Friday, April 1 for launch of our fourth dedicated smallsat rideshare mission; teams are keeping an eye on weather as…",2073,0,0,0,,2022-03-31 20:21:02+00:00,0,,140
RT @SpaceX: Payloads for our upcoming fourth dedicated smallsat rideshare mission – Transporter-4 – were encapsulated into Falcon 9’s fairi…,2981,0,0,0,,2022-03-28 19:01:15+00:00,0,,140
RT @SpaceX: NASA has ordered six additional @space_station resupply missions from SpaceX! Dragon will continue to deliver critical cargo an…,3057,0,1,0,,2022-03-25 16:08:06+00:00,0,,140
RT @SpaceX: This is the first time a Falcon 9 first stage has launched and landed 12 times!,1828,0,0,0,,2022-03-19 05:46:36+00:00,0,,91
RT @SpaceX: Starship full stack propellant load testing at Starbase https://t.co/CFW7E51qdI,5591,0,1,0,,2022-03-18 20:43:01+00:00,0,,91
"RT @Tesla: Giga Berlin darf eröffnen 🇩🇪🚘 

Come join the team! https://t.co/OdNeEGt5eB",2700,0,0,0,,2022-03-06 23:59:10+00:00,0,,86
RT @SpaceX: This was our 9th Falcon 9 launch in the first 9 weeks of 2022 https://t.co/yuxVN1rR8t,5818,0,0,0,,2022-03-03 21:38:16+00:00,0,,97
RT @SpaceX: Deployment of 47 Starlink satellites confirmed,3028,0,1,0,,2022-03-03 16:01:23+00:00,0,,58
RT @SpaceX: Watch Falcon 9 launch 47 Starlink satellites to orbit → https://t.co/bJFjLCzWdK  https://t.co/PdZ7PEGIPd,3663,0,0,0,,2022-03-03 16:01:14+00:00,0,,116
"RT @TeslaSolar: Solar Roof lets you become your own renewable energy utility. Generate clean energy and drive on solar.
📸: @bethlyp on IG h…",2988,0,0,0,,2022-03-03 01:37:01+00:00,0,,140
RT @SpaceX: The people of Tonga were recently connected with Starlink https://t.co/TfWdvnG688,5812,0,1,0,,2022-02-25 18:13:40+00:00,0,,93
RT @SpaceX: Watch Falcon 9 launch 50 Starlink satellites to orbit → https://t.co/bJFjLCzWdK  https://t.co/XtMn7eQaHf,3506,0,0,0,,2022-02-25 17:50:07+00:00,0,,116
RT @SpaceX: Liftoff! https://t.co/XIDjbJtDPz,4913,0,0,0,,2022-02-21 15:30:42+00:00,0,,44
RT @SpaceX: Watch Falcon 9 launch 46 Starlink satellites to orbit → https://t.co/bJFjLCzWdK  https://t.co/HIeJL2TVUY,2382,0,0,0,,2022-02-21 15:30:26+00:00,0,,116
RT @SpaceX: Launch and catch tower at Starbase destacking Starship https://t.co/LQPKrzbNAt,5683,0,0,0,,2022-02-19 17:24:54+00:00,0,,90
RT @Tesla: You can now customize how your Tesla appears on the screen and app with the Car Colorizer https://t.co/BvnrCxEw2O,6200,0,0,0,,2022-02-17 19:43:25+00:00,0,,124
RT @Tesla: Celebrating our one millionth 4680 cell in January https://t.co/d19IPFu18u,3637,0,0,0,,2022-02-18 19:30:02+00:00,0,,85
RT @rookisaacman: Exciting time in commercial spaceflight. Polaris Program will undertake a series of tech demo 🐉 missions culminating in f…,1421,0,1,0,,2022-02-14 15:42:31+00:00,0,,140
"RT @SpaceX: A fully and rapidly reusable launch vehicle is key to a future in which humanity is out exploring the stars
https://t.co/HJJLlJ…",2896,0,0,0,,2022-02-11 05:29:11+00:00,0,,140
RT @SpaceX: The launch tower at Starbase will help stack Starship and catch the Super Heavy rocket booster https://t.co/xXmonamEDA,3885,0,1,0,,2022-02-11 05:28:46+00:00,0,,130
RT @SpaceX: Watch live as Elon provides an update on the development of Starship → https://t.co/pxgvgTWzrx https://t.co/eGP6jugjkg,3816,0,1,0,,2022-02-11 01:56:50+00:00,0,,130
